,ts_code,end_date,bz_item,bz_sales,bz_profit,bz_cost,curr_type
88,601009.SH,20170630,非利息收入:手续费及佣金收入:担保承诺业务(产品),236567000.0,,,CNY
89,601009.SH,20170630,利息收入:买入返售金融资产(产品),286633000.0,,,CNY
90,601009.SH,20170630,利息收入:债券投资(产品),4642348000.0,,,CNY
91,601009.SH,20170630,非利息收入:手续费及佣金收入:其他(产品),8859000.0,,,CNY
92,601009.SH,20170630,利息收入(产品),22892563000.0,,,CNY
93,601009.SH,20170630,利息收入:发放贷款及垫款:个人贷款业务(产品),1980488000.0,,,CNY
94,601009.SH,20170630,利息收入:存放同业和其他金融机构款项(产品),1505878000.0,,,CNY
95,601009.SH,20170630,利息收入:发放贷款及垫款(产品),8896655000.0,,,CNY
96,601009.SH,20170630,利息收入:发放贷款及垫款:公司贷款业务(产品),6772254000.0,,,CNY
97,601009.SH,20170630,利息收入:其他利息收入(产品),6651173000.0,,,CNY
98,601009.SH,20170630,非利息收入:手续费及佣金收入(产品),1785442000.0,,,CNY
99,601009.SH,20170630,非利息收入:手续费及佣金收入:结算业务(产品),46319000.0,,,CNY
0,601012.SH,20190630,集中式电站,195506100.0,141617800.0,53888300.0,CNY
1,601012.SH,20190630,分部抵消,-3014484200.0,-269185400.0,-2745298800.0,CNY
2,601012.SH,20190630,单晶硅片,8238464500.0,2638087500.0,5600377000.0,CNY
3,601012.SH,20190630,太阳能组件,8323215400.0,1066202000.0,7257013400.0,CNY
4,601012.SH,20190630,分布式电站,368679700.0,123767400.0,244912300.0,CNY
5,601012.SH,20181231,单晶硅片,6115844611.85,994852005.38,5120992606.47,CNY
6,601012.SH,20181231,单晶硅棒,318281243.71,39940689.11,278340554.6,CNY
7,601012.SH,20181231,电力,796894885.49,502915355.49,293979530.0,CNY
8,601012.SH,20181231,太阳能组件,13090864540.33,3119174479.12,9971690061.21,CNY
9,601012.SH,20181231,光伏系统设备,71727413.72,16065683.92,55661729.8,CNY
10,601012.SH,20181231,其他主营业务,211532150.97,67580315.81,143951835.16,CNY
11,601012.SH,20181231,电池片,522222861.77,49243862.23,472978999.54,CNY
12,601012.SH,20181231,受托加工,96659539.32,30278524.45,66381014.87,CNY
13,601012.SH,20181231,电站建设及服务,681899888.51,68319477.94,613580410.57,CNY
14,601012.SH,20181231,多晶硅料,81687814.17,3550125.91,78137688.26,CNY
15,601012.SH,20180630,分部抵消,-4445881100.0,,,CNY
16,601012.SH,20180630,集中式电站,77942800.0,,,CNY
17,601012.SH,20180630,单晶硅片,6357731300.0,,,CNY
18,601012.SH,20180630,太阳能组件,7732547200.0,,,CNY
19,601012.SH,20180630,分布式电站,279632700.0,,,CNY
20,601012.SH,20171231,其他主营业务,196142121.06,37655487.21,158486633.85,CNY
21,601012.SH,20171231,太阳能组件,9174854519.55,2816754861.24,6358099658.31,CNY
22,601012.SH,20171231,电池片,389326775.66,92674677.19,296652098.47,CNY
23,601012.SH,20171231,多晶硅料,52732732.87,20552834.67,32179898.2,CNY
24,601012.SH,20171231,电力,447213780.75,319984413.97,127229366.78,CNY
25,601012.SH,20171231,光伏系统设备,154919275.65,49027454.38,105891821.27,CNY
26,601012.SH,20171231,单晶硅棒,127191697.97,42479032.37,84712665.6,CNY
27,601012.SH,20171231,单晶硅片,5753097252.88,1882110569.69,3870986683.19,CNY
28,601012.SH,20171231,受托加工,66806337.91,19218241.36,47588096.55,CNY
29,601012.SH,20170630,单晶硅棒,16779511.32,3145652.36,13633858.96,CNY
30,601012.SH,20170630,单晶硅片,2319766958.69,823040562.48,1496726396.21,CNY
31,601012.SH,20170630,多晶硅料,32219228.49,14006405.2,18212823.29,CNY
32,601012.SH,20170630,受托加工,64285249.55,16556464.56,47728784.99,CNY
33,601012.SH,20170630,光伏系统设备,40741629.28,13431531.61,27310097.67,CNY
34,601012.SH,20170630,电力,77399462.2,55495782.55,21903679.65,CNY
35,601012.SH,20170630,太阳能组件,3453171431.22,1207612034.39,2245559396.83,CNY
36,601012.SH,20170630,电池片,206272033.62,54528397.82,151743635.8,CNY
37,601012.SH,20170630,其他主营业务,65574384.7,15947020.59,49627364.11,CNY
38,601012.SH,20161231,其他,178503281.11,13114615.03,165388666.08,CNY
39,601012.SH,20161231,碳化硅粉,657170.08,321071.67,336098.41,CNY
40,601012.SH,20161231,单晶硅棒,496517.96,-381028.45,877546.41,CNY
41,601012.SH,20161231,太阳能组件,5701208202.43,1550727149.58,4150481052.85,CNY
42,601012.SH,20161231,单晶硅片,5074565011.79,1428986826.36,3645578185.43,CNY
43,601012.SH,20161231,电池片,328900993.57,72741185.66,256159807.91,CNY
44,601012.SH,20161231,受托加工,98269562.03,47057742.16,51211819.87,CNY
45,601012.SH,20161231,多晶硅料,72215220.25,12993880.49,59221339.76,CNY
46,601012.SH,20161231,电力,59042523.87,38916714.79,20125809.08,CNY
47,601012.SH,20161231,光伏系统设备,15781729.82,4713744.21,11067985.61,CNY
48,601012.SH,20161231,聚乙二醇,893247.87,-91604.15,984852.02,CNY
49,601012.SH,20160630,碳化硅粉,657170.08,321071.67,336098.41,CNY
50,601012.SH,20160630,其他,77001674.42,10238354.34,66763320.08,CNY
51,601012.SH,20160630,多晶硅料,33700639.93,-637928.33,34338568.26,CNY
52,601012.SH,20160630,聚乙二醇,893247.87,-91604.15,984852.02,CNY
53,601012.SH,20160630,受托加工,79183220.29,38951172.37,40232047.92,CNY
54,601012.SH,20160630,单晶硅片,3053140520.61,846675671.73,2206464848.88,CNY
55,601012.SH,20160630,光伏系统设备,4362268.79,1323531.1,3038737.69,CNY
56,601012.SH,20160630,电力,8647408.93,2136877.14,6510531.79,CNY
57,601012.SH,20160630,太阳能组件,2971902320.64,720857467.2,2251044853.44,CNY
58,601012.SH,20160630,单晶硅棒,23749.03,11709.03,12040.0,CNY
59,601012.SH,20160630,电池片,194273511.55,43114399.79,151159111.76,CNY
60,601012.SH,20151231,碳化硅粉,1072811.28,-27696.67,1100507.95,CNY
61,601012.SH,20151231,多晶硅料,33754210.6,-1470087.9,35224298.5,CNY
62,601012.SH,20151231,聚乙二醇,2154940.18,203479.28,1951460.9,CNY
63,601012.SH,20151231,电池片,487500552.69,92912668.07,394587884.62,CNY
64,601012.SH,20151231,其他,132241401.71,23683463.47,108557938.24,CNY
65,601012.SH,20151231,太阳能组件,2519420155.49,486563707.86,2032856447.63,CNY
66,601012.SH,20151231,单晶硅片,2557048310.09,550533880.6,2006514429.49,CNY
67,601012.SH,20151231,受托加工,80332303.72,8943566.68,71388737.04,CNY
68,601012.SH,20151231,单晶硅棒,79291749.09,18941310.85,60350438.24,CNY
69,601012.SH,20151231,光伏系统设备,48448641.2,27175613.13,21273028.07,CNY
70,601012.SH,20151231,电力,5767540.83,3831562.38,1935978.45,CNY
71,601012.SH,20150630,受托加工,1901263.04,-613980.41,2515243.45,CNY
72,601012.SH,20150630,其他,3890073.71,2332360.77,1557712.94,CNY
73,601012.SH,20150630,单晶硅片,1165172885.86,242945732.2,922227153.66,CNY
74,601012.SH,20150630,单晶硅棒,56632405.24,12686079.42,43946325.82,CNY
75,601012.SH,20150630,聚乙二醇,1030803.42,120006.91,910796.51,CNY
76,601012.SH,20150630,电力,5750921.21,3818945.23,1931975.98,CNY
77,601012.SH,20150630,其他业务,,,0.01,CNY
78,601012.SH,20150630,太阳能组件,244255710.56,29035384.3,215220326.26,CNY
79,601012.SH,20150630,碳化硅粉,727902.74,14623.34,713279.4,CNY
80,601012.SH,20150630,光伏系统设备,48198042.91,28321717.6,19876325.31,CNY
81,601012.SH,20150630,多晶硅料,22191424.24,1312407.76,20879016.48,CNY
82,601012.SH,20150630,电池片,129640501.39,30542012.56,99098488.83,CNY
83,601012.SH,20141231,太阳能组件,154891664.73,17540176.79,137351487.94,CNY
84,601012.SH,20141231,碳化硅粉,9510051.76,1869486.57,7640565.19,CNY
85,601012.SH,20141231,电力,39685729.15,28281160.25,11404568.9,CNY
86,601012.SH,20141231,单晶硅片,3158894030.01,552384447.82,2606509582.19,CNY
87,601012.SH,20141231,受托加工,13044984.37,1839711.86,11205272.51,CNY
88,601012.SH,20141231,聚乙二醇,4000047.01,1733976.06,2266070.95,CNY
89,601012.SH,20141231,单晶硅棒,114592320.86,22697618.4,91894702.46,CNY
90,601012.SH,20141231,其他,53142960.11,7503673.98,45639286.13,CNY
91,601012.SH,20141231,多晶硅料,132406733.04,-8018515.69,140425248.73,CNY
92,601012.SH,20140630,太阳能组件,1428366.45,5890.16,1422476.29,CNY
93,601012.SH,20140630,多晶硅料,51126439.89,-2054285.09,53180724.98,CNY
94,601012.SH,20140630,其他,3117993.37,2405428.93,712564.44,CNY
95,601012.SH,20140630,碳化硅粉,7254451.33,1011370.94,6243080.39,CNY
96,601012.SH,20140630,电力,20658119.65,7536580.64,13121539.01,CNY
97,601012.SH,20140630,单晶硅棒,72478703.95,14088692.81,58390011.14,CNY
98,601012.SH,20140630,单晶硅片,1291940005.49,216612228.53,1075327776.96,CNY
99,601012.SH,20140630,聚乙二醇,1604440.17,711040.53,893399.64,CNY
0,601018.SH,20190630,其他业务,90697000.0,54462000.0,36235000.0,CNY
1,601018.SH,20190630,其他货物装卸及相关业务,998295000.0,376768000.0,621527000.0,CNY
2,601018.SH,20190630,集装箱装卸及相关业务,2714458000.0,1194737000.0,1519721000.0,CNY
3,601018.SH,20190630,铁矿石装卸及相关业务,911549000.0,302857000.0,608692000.0,CNY
4,601018.SH,20190630,综合物流及其他业务,4756829000.0,808198000.0,3948631000.0,CNY
5,601018.SH,20190630,原油装卸及相关业务,271820000.0,98609000.0,173211000.0,CNY
6,601018.SH,20190630,贸易业务,1287793000.0,30390000.0,1257403000.0,CNY
7,601018.SH,20190630,其他未分配收入,154685000.0,116327000.0,38358000.0,CNY
8,601018.SH,20181231,贸易业务,3645733000.0,53947000.0,3591786000.0,CNY
9,601018.SH,20181231,其他业务,180585000.0,100542000.0,80043000.0,CNY
10,601018.SH,20181231,其他货物装卸及相关业务,1954543000.0,689973000.0,1264570000.0,CNY
11,601018.SH,20181231,集装箱装卸及相关业务,4635892000.0,2076249000.0,2559643000.0,CNY
12,601018.SH,20181231,综合物流及其他业务,9174497000.0,1642520000.0,7531977000.0,CNY
13,601018.SH,20181231,原油装卸及相关业务,532786000.0,227034000.0,305752000.0,CNY
14,601018.SH,20181231,铁矿石装卸及相关业务,1755573000.0,570674000.0,1184899000.0,CNY
15,601018.SH,20180630,其他货物装卸及相关业务,1035763000.0,433575000.0,602188000.0,CNY
16,601018.SH,20180630,贸易业务,2233441000.0,22753000.0,2210688000.0,CNY
17,601018.SH,20180630,铁矿石装卸及相关业务,802870000.0,268671000.0,534199000.0,CNY
18,601018.SH,20180630,其他未分配收入,106096000.0,93411000.0,12685000.0,CNY
19,601018.SH,20180630,集装箱装卸及相关业务,2245505000.0,1047815000.0,1197690000.0,CNY
20,601018.SH,20180630,综合物流及其他业务,4083991000.0,796859000.0,3287132000.0,CNY
21,601018.SH,20180630,其他业务,91399000.0,51908000.0,39491000.0,CNY
22,601018.SH,20180630,原油装卸及相关业务,264444000.0,106806000.0,157638000.0,CNY
23,601018.SH,20171231,综合物流及其他业务,8567857000.0,1365380000.0,7202477000.0,CNY
24,601018.SH,20171231,铁矿石装卸及相关业务,1545333000.0,497631000.0,1047702000.0,CNY
25,601018.SH,20171231,原油装卸及相关业务,466143000.0,205881000.0,260262000.0,CNY
26,601018.SH,20171231,其他未分配收入,190400000.0,156356000.0,34044000.0,CNY
27,601018.SH,20171231,贸易业务,1806864000.0,29901000.0,1776963000.0,CNY
28,601018.SH,20171231,集装箱装卸及相关业务,3644367000.0,1678392000.0,1965975000.0,CNY
29,601018.SH,20171231,其他货物装卸及相关业务,1823843000.0,645950000.0,1177893000.0,CNY
30,601018.SH,20171231,其他业务,138110000.0,66908000.0,71202000.0,CNY
31,601018.SH,20170630,其他业务,67301000.0,36273000.0,31028000.0,CNY
32,601018.SH,20170630,集装箱装卸及相关业务,1516396000.0,773588000.0,742808000.0,CNY
33,601018.SH,20170630,铁矿石装卸及相关业务,703132000.0,235233000.0,467899000.0,CNY
34,601018.SH,20170630,原油装卸及相关业务,247064000.0,102111000.0,144953000.0,CNY
35,601018.SH,20170630,其他货物装卸及相关业务,960773000.0,376243000.0,584530000.0,CNY
36,601018.SH,20170630,综合物流及其他业务,4144230000.0,761095000.0,3383135000.0,CNY
37,601018.SH,20170630,贸易业务,272619000.0,13257000.0,259362000.0,CNY
38,601018.SH,20170630,其他未分配收入,96016000.0,86733000.0,9283000.0,CNY
39,601018.SH,20161231,其他业务,172766000.0,79051000.0,93715000.0,CNY
40,601018.SH,20161231,集装箱装卸及相关业务,2653375000.0,1362383000.0,1290992000.0,CNY
41,601018.SH,20161231,铁矿石装卸及相关业务,1322024000.0,502671000.0,819353000.0,CNY
42,601018.SH,20161231,原油装卸及相关业务,475832000.0,211921000.0,263911000.0,CNY
43,601018.SH,20161231,其他货物装卸及相关业务,1537785000.0,469063000.0,1068722000.0,CNY
44,601018.SH,20161231,贸易业务,3534684000.0,20522000.0,3514162000.0,CNY
45,601018.SH,20161231,综合物流及其他业务,6628863000.0,1414089000.0,5214774000.0,CNY
46,601018.SH,20160630,其他货物装卸及相关业务,670672000.0,154757000.0,515915000.0,CNY
47,601018.SH,20160630,集装箱装卸及相关业务,1369237000.0,688002000.0,681235000.0,CNY
48,601018.SH,20160630,贸易业务,2708102000.0,19251000.0,2688851000.0,CNY
49,601018.SH,20160630,铁矿石装卸及相关业务,543029000.0,216181000.0,326848000.0,CNY
50,601018.SH,20160630,原油装卸及相关业务,257174000.0,109269000.0,147905000.0,CNY
51,601018.SH,20160630,综合物流及其他业务,2732806000.0,628044000.0,2104762000.0,CNY
52,601018.SH,20160630,其他业务,102301000.0,64700000.0,37601000.0,CNY
53,601018.SH,20151231,综合物流及其他业务,5921022000.0,1239916000.0,4681106000.0,CNY
54,601018.SH,20151231,原油装卸及相关业务,522449000.0,241272000.0,281177000.0,CNY
55,601018.SH,20151231,集装箱装卸及相关业务,2226796000.0,1099538000.0,1127258000.0,CNY
56,601018.SH,20151231,其他业务,210885000.0,132427000.0,78458000.0,CNY
57,601018.SH,20151231,铁矿石装卸及相关业务,1658812000.0,898206000.0,760606000.0,CNY
58,601018.SH,20151231,其他货物装卸及相关业务,1424492000.0,401470000.0,1023022000.0,CNY
59,601018.SH,20151231,贸易业务,4556124000.0,50689000.0,4505435000.0,CNY
60,601018.SH,20150630,铁矿石装卸及相关业务,816925000.0,478263000.0,338662000.0,CNY
61,601018.SH,20150630,集装箱装卸及相关业务,1055872000.0,572974000.0,482898000.0,CNY
62,601018.SH,20150630,原油装卸及相关业务,265618000.0,112319000.0,153299000.0,CNY
63,601018.SH,20150630,综合物流及其他业务,2954793000.0,645605000.0,2309188000.0,CNY
64,601018.SH,20150630,其他货物装卸及相关业务,756700000.0,232863000.0,523837000.0,CNY
65,601018.SH,20150630,贸易业务,2663030000.0,25822000.0,2637208000.0,CNY
66,601018.SH,20150630,其他业务,92473000.0,51633000.0,40840000.0,CNY
67,601018.SH,20141231,铁矿石装卸及相关业务,1746529000.0,1001965000.0,744564000.0,CNY
68,601018.SH,20141231,集装箱装卸及相关业务,1913735000.0,964166000.0,949569000.0,CNY
69,601018.SH,20141231,贸易业务,1481865000.0,23689000.0,1458176000.0,CNY
70,601018.SH,20141231,原油装卸及相关业务,483299000.0,213806000.0,269493000.0,CNY
71,601018.SH,20141231,综合物流及其他业务,5882687000.0,1223523000.0,4659164000.0,CNY
72,601018.SH,20141231,其他业务,182749000.0,107420000.0,75329000.0,CNY
73,601018.SH,20141231,其他货物装卸及相关业务,1724343000.0,617855000.0,1106488000.0,CNY
74,601018.SH,20140630,原油装卸及相关业务,241597000.0,117068000.0,124529000.0,CNY
75,601018.SH,20140630,综合物流及其他业务,2862486000.0,667101000.0,2195385000.0,CNY
76,601018.SH,20140630,铁矿石装卸及相关业务,864632000.0,521032000.0,343600000.0,CNY
77,601018.SH,20140630,其他货物装卸及相关业务,904124000.0,344614000.0,559510000.0,CNY
78,601018.SH,20140630,集装箱装卸及相关业务,948119000.0,521978000.0,426141000.0,CNY
79,601018.SH,20140630,其他业务,87698000.0,50242000.0,37456000.0,CNY
80,601018.SH,20131231,综合物流及其他业务,5677796000.0,1223194000.0,4454602000.0,CNY
81,601018.SH,20131231,集装箱装卸及相关业务,1656243000.0,844558000.0,811685000.0,CNY
82,601018.SH,20131231,铁矿石装卸及相关业务,1607047000.0,940215000.0,666832000.0,CNY
83,601018.SH,20131231,其他货物装卸及相关业务,1810781000.0,775957000.0,1034824000.0,CNY
84,601018.SH,20131231,原油装卸及相关业务,478763000.0,214619000.0,264144000.0,CNY
85,601018.SH,20131231,其他业务,164906000.0,90486000.0,74420000.0,CNY
86,601018.SH,20130630,原油装卸及相关业务,229015000.0,107720000.0,121295000.0,CNY
87,601018.SH,20130630,其他货物装卸及相关业务,856410000.0,372149000.0,484261000.0,CNY
88,601018.SH,20130630,集装箱装卸及相关业务,808466000.0,449868000.0,358598000.0,CNY
89,601018.SH,20130630,综合物流及其他业务,2872094000.0,545928000.0,2326166000.0,CNY
90,601018.SH,20130630,其他未分配收入,46110000.0,44315000.0,1795000.0,CNY
91,601018.SH,20130630,铁矿石装卸及相关业务,738111000.0,458198000.0,279913000.0,CNY
92,601018.SH,20130630,其他业务,75518000.0,40116000.0,35402000.0,CNY
93,601018.SH,20121231,其他货物装卸及相关业务,1611472000.0,768000000.0,843472000.0,CNY
94,601018.SH,20121231,综合物流及其他业务,3107932000.0,1029251000.0,2078681000.0,CNY
95,601018.SH,20121231,铁矿石装卸及相关业务,1069282000.0,706101000.0,363181000.0,CNY
96,601018.SH,20121231,集装箱装卸及相关业务,1549474000.0,817936000.0,731538000.0,CNY
97,601018.SH,20121231,原油装卸及相关业务,290170000.0,233773000.0,56397000.0,CNY
98,601018.SH,20121231,其他业务,173866000.0,88627000.0,85239000.0,CNY
99,601018.SH,20120630,其他未分配收入,51865000.0,49934000.0,1931000.0,CNY
0,601021.SH,20190630,航空客运,6944720651.0,,,CNY
1,601021.SH,20190630,航空货运,55088938.0,,,CNY
2,601021.SH,20190630,其他业务,149352466.0,,,CNY
3,601021.SH,20181231,其他业务,271872635.0,174609691.0,97262944.0,CNY
4,601021.SH,20181231,航空货运,115246850.0,9826919.0,105419931.0,CNY
5,601021.SH,20181231,航空客运,12726921842.0,1085204801.0,11641717041.0,CNY
6,601021.SH,20180630,航空客运,6144898197.0,,,CNY
7,601021.SH,20180630,航空货运,52549099.0,,,CNY
8,601021.SH,20180630,其他业务,134658223.0,,,CNY
9,601021.SH,20171231,航空货运,96192826.0,9455901.0,86736925.0,CNY
10,601021.SH,20171231,航空客运,10463906357.0,1028617947.0,9435288410.0,CNY
11,601021.SH,20171231,其他业务,410490710.0,294237914.0,116252796.0,CNY
12,601021.SH,20170630,航空客运,4789145844.0,,,CNY
13,601021.SH,20170630,航空货运,42708658.0,,,CNY
14,601021.SH,20170630,其他业务,233384128.0,,,CNY
15,601021.SH,20161231,航空客运,7887912001.0,701953678.0,7185958323.0,CNY
16,601021.SH,20161231,其他业务,457158588.0,369542574.0,87616014.0,CNY
17,601021.SH,20161231,航空货运,84333683.0,7504944.0,76828739.0,CNY
18,601021.SH,20160630,其他业务,215148054.0,169181771.0,45966283.0,CNY
19,601021.SH,20160630,航空货运,36783910.0,5568835.0,31215075.0,CNY
20,601021.SH,20160630,航空客运,3701489966.0,560380552.0,3141109414.0,CNY
21,601021.SH,20151231,航空客运,7575954064.0,1270194449.0,6305759615.0,CNY
22,601021.SH,20151231,航空货运,93664402.0,15703897.0,77960505.0,CNY
23,601021.SH,20151231,其他业务,424054079.0,341365736.0,82688343.0,CNY
24,601021.SH,20150630,航空货运,49171725.0,8982996.0,40188729.0,CNY
25,601021.SH,20150630,其他业务,204618063.0,159391778.0,45226285.0,CNY
26,601021.SH,20150630,航空客运,3699205708.0,675793899.0,3023411809.0,CNY
27,601021.SH,20141231,航空客运,6944266000.0,845802400.0,6098463600.0,CNY
28,601021.SH,20141231,航空货运,96472100.0,11750200.0,84721900.0,CNY
29,601021.SH,20141231,其他业务,286875412.0,225238160.0,61637252.0,CNY
30,601021.SH,20140930,航空客运,5305162068.0,,,CNY
31,601021.SH,20140930,其他业务,203122660.0,,,CNY
32,601021.SH,20140930,航空货运,67403101.0,,,CNY
33,601021.SH,20140630,航空客运,3258720515.0,,,CNY
34,601021.SH,20140630,航空货运,45127457.0,,,CNY
35,601021.SH,20140630,其他业务,132321447.0,,,CNY
36,601021.SH,20131231,航空客运,6226664916.0,,,CNY
37,601021.SH,20131231,航空货运,110163598.0,,,CNY
38,601021.SH,20131231,其他业务,226610822.0,,,CNY
39,601021.SH,20130930,航空货运,78556856.0,,,CNY
40,601021.SH,20130930,航空客运,4831442774.0,,,CNY
41,601021.SH,20130930,其他业务,165685592.0,,,CNY
42,601021.SH,20121231,航空客运,5328827274.0,,,CNY
43,601021.SH,20121231,航空货运,100352840.0,,,CNY
44,601021.SH,20121231,其他业务,202538673.0,,,CNY
45,601021.SH,20111231,航空货运,97274798.0,,,CNY
46,601021.SH,20111231,航空客运,4179833776.0,,,CNY
47,601021.SH,20111231,其他业务,185950498.0,,,CNY
0,601066.SH,20190630,证券经纪业务,2155935105.74,923721364.96,1232213740.78,CNY
1,601066.SH,20190630,投资银行业务,1616561614.06,920380106.93,696181507.13,CNY
2,601066.SH,20190630,投资管理业务,728020133.79,515927810.64,212092323.15,CNY
3,601066.SH,20190630,证券投资业务,1185118066.35,556133599.17,628984467.18,CNY
4,601066.SH,20190630,其他业务,219927124.3,140622931.01,79304193.29,CNY
5,601066.SH,20181231,证券经纪业务,3619406979.47,92131305.75,3527275673.72,CNY
6,601066.SH,20181231,投资银行业务,3048518659.08,1808467040.07,1240051619.01,CNY
7,601066.SH,20181231,投资管理业务,1406864646.8,933166765.07,473697881.73,CNY
8,601066.SH,20181231,证券投资业务,2298889860.62,859953471.0,1438936389.62,CNY
9,601066.SH,20181231,其他业务,533486650.69,346781620.98,186705029.71,CNY
10,601066.SH,20180630,其他业务,247292210.06,160083523.52,87208686.54,CNY
11,601066.SH,20180630,证券投资业务,1097617481.71,407350669.68,690266812.03,CNY
12,601066.SH,20180630,投资管理业务,605929945.86,406070659.94,199859285.92,CNY
13,601066.SH,20180630,投资银行业务,1402845683.79,802557751.46,600287932.33,CNY
14,601066.SH,20180630,证券经纪业务,1909122078.07,456395189.24,1452726888.83,CNY
15,601066.SH,20171231,证券经纪业务,4687665071.74,1881360434.9,2806304636.84,CNY
16,601066.SH,20171231,投资银行业务,3264862062.39,1906681542.7,1358180519.69,CNY
17,601066.SH,20171231,证券投资业务,1484600380.16,364527825.79,1120072554.37,CNY
18,601066.SH,20171231,投资管理业务,1609670942.9,1118865582.92,490805359.98,CNY
19,601066.SH,20171231,其他业务,256453789.14,90942999.29,165510789.85,CNY
20,601066.SH,20170630,投资银行业务,1279527400.0,,,CNY
21,601066.SH,20170630,证券经纪业务,2469726100.0,,,CNY
22,601066.SH,20170630,证券投资业务,615878200.0,,,CNY
23,601066.SH,20170630,资产管理业务,610992700.0,,,CNY
24,601066.SH,20170630,其他业务,148580800.0,,,CNY
25,601066.SH,20161231,证券经纪业务,5317470702.21,2253755718.99,3063714983.22,CNY
26,601066.SH,20161231,投资银行业务,4126317176.51,2612064326.1,1514252850.41,CNY
27,601066.SH,20161231,证券投资业务,1919389860.43,843105271.24,1076284589.19,CNY
28,601066.SH,20161231,投资管理业务,1413149189.24,939664865.37,473484323.87,CNY
29,601066.SH,20161231,其他业务,482443428.41,338349592.63,144093835.78,CNY
30,601066.SH,20160930,资产管理业务,980000000.0,,,CNY
31,601066.SH,20160930,其他业务,2660000000.0,,,CNY
32,601066.SH,20160930,证券投资业务,1002000000.0,,,CNY
33,601066.SH,20160930,投资银行业务,2520000000.0,,,CNY
34,601066.SH,20160930,证券经纪业务,2651000000.0,,,CNY
35,601066.SH,20160630,资产管理业务,755435600.0,573007700.0,182427900.0,CNY
36,601066.SH,20160630,证券经纪业务,2769077800.0,1145432800.0,1623645000.0,CNY
37,601066.SH,20160630,其他业务,659103500.0,503958700.0,155144800.0,CNY
38,601066.SH,20160630,投资银行业务,1786115300.0,1143880400.0,642234900.0,CNY
39,601066.SH,20160630,证券投资业务,518587300.0,323057500.0,195529800.0,CNY
40,601066.SH,20151231,证券经纪业务,10195199075.1,5796056120.64,4399142954.46,CNY
41,601066.SH,20151231,投资银行业务,3061659204.88,1889978586.31,1171680618.57,CNY
42,601066.SH,20151231,证券投资业务,3968356151.93,2581567574.26,1386788577.67,CNY
43,601066.SH,20151231,投资管理业务,1334636069.56,992111140.17,342524929.39,CNY
44,601066.SH,20151231,其他业务,451358024.66,165096442.26,286261582.4,CNY
45,601066.SH,20150630,证券经纪业务,5516220900.0,3286895200.0,2229325700.0,CNY
46,601066.SH,20150630,证券投资业务,1139153600.0,796810600.0,342343000.0,CNY
47,601066.SH,20150630,其他业务,1266717100.0,929731300.0,336985800.0,CNY
48,601066.SH,20150630,投资银行业务,667728200.0,319237600.0,348490600.0,CNY
49,601066.SH,20150630,资产管理业务,250521400.0,144412600.0,106108800.0,CNY
50,601066.SH,20141231,投资银行业务,1733962500.0,,,CNY
51,601066.SH,20141231,证券经纪业务,4616655400.0,,,CNY
52,601066.SH,20141231,证券投资业务,1607133500.0,,,CNY
53,601066.SH,20141231,资产管理业务,369146300.0,,,CNY
54,601066.SH,20141231,其他业务,260582300.0,,,CNY
55,601066.SH,20131231,其他业务,623667862.79,337792550.78,285875312.01,CNY
56,601066.SH,20131231,证券投资业务,811110963.21,517474758.32,293636204.89,CNY
57,601066.SH,20131231,投资银行业务,870502632.85,392687436.97,477815195.88,CNY
58,601066.SH,20131231,证券经纪业务,3138028544.79,1028733217.4,2109295327.39,CNY
59,601066.SH,20131231,资产管理业务,206359630.1,108611721.86,97747908.24,CNY
60,601066.SH,20121231,证券投资业务,707417730.42,442967053.64,264450676.78,CNY
61,601066.SH,20121231,其他业务,129991476.44,65429111.82,64562364.62,CNY
62,601066.SH,20121231,投资银行业务,1027870917.53,532573716.41,495297201.12,CNY
63,601066.SH,20121231,资产管理业务,61518473.0,22456888.59,39061584.41,CNY
64,601066.SH,20121231,证券经纪业务,2503508311.18,727358862.94,1776149448.24,CNY
65,601066.SH,20111231,资产管理业务,9109600.68,-7733423.42,16843024.1,CNY
66,601066.SH,20111231,投资银行业务,773101718.52,386702124.92,386399593.6,CNY
67,601066.SH,20111231,证券投资业务,208874783.33,131788371.09,77086412.24,CNY
68,601066.SH,20111231,其他业务,152765074.51,120130457.86,32634616.65,CNY
69,601066.SH,20111231,证券经纪业务,2856491190.94,976191870.53,1880299320.41,CNY
70,601066.SH,20101231,资产管理业务,12720109.39,631886.5,12088222.89,CNY
71,601066.SH,20101231,证券投资业务,419234867.17,306581988.76,112652878.41,CNY
72,601066.SH,20101231,证券经纪业务,4116519153.6,1858774880.44,2257744273.16,CNY
73,601066.SH,20101231,其他业务,152707748.43,109603042.13,43104706.3,CNY
74,601066.SH,20101231,投资银行业务,980400083.51,600747013.75,379653069.76,CNY
75,601066.SH,20091231,其他业务,90308016.17,71060936.25,19247079.92,CNY
76,601066.SH,20091231,证券经纪业务,5164968963.35,2928586834.17,2236382129.18,CNY
77,601066.SH,20091231,证券投资业务,304800825.16,230565519.4,74235305.76,CNY
78,601066.SH,20091231,投资银行业务,458757963.83,272121140.38,186636823.45,CNY
79,601066.SH,20091231,期货经纪业务,63284658.73,13051133.6,50233525.13,CNY
80,601066.SH,20081231,其他业务,100773491.59,83148316.01,17625175.58,CNY
81,601066.SH,20081231,证券经纪业务,3610582274.08,1900924608.8,1709657665.28,CNY
